trace_id,seed,pattern_label,baseline_integrated_lufs,constrained_integrated_lufs,delta_integrated_lufs,baseline_lra_lu,constrained_lra_lu,delta_lra_lu,baseline_onset_density_eps,constrained_onset_density_eps,delta_onset_density_eps,tempo_clamped,gain_clamped,accent_clamped,tempo_delta,gain_delta,accent_delta
batch_exploratory_0103,0,exploratory,-14.140824172848196,-14.519221064829049,-0.37839689198085225,2.908274751079402,0.856761780891981,-2.051512970187421,1.2166666666666666,1.2833333333333334,0.06666666666666687,1,0,1,4,0.0,-0.4198795180722865
batch_exploratory_0104,0,exploratory,-18.32091604165791,-18.863783229547902,-0.5428671878899927,2.3560689439236953,0.7166065244292241,-1.6394624194944711,1.15,1.2833333333333334,0.13333333333333353,1,0,1,14,0.0,-0.44365006432643617
batch_exploratory_0105,0,exploratory,-17.89618741865578,-18.606153441932243,-0.7099660232764613,2.6951721632328756,0.7166065327788083,-1.9785656304540673,1.0833333333333333,1.2833333333333334,0.20000000000000018,1,0,1,18,0.0,-0.5528221512247165
batch_exploratory_0106,0,exploratory,-17.529196971049494,-18.28685552790126,-0.7576585568517658,2.76360586835186,0.7166065288346957,-2.046999339517164,1.15,1.2833333333333334,0.13333333333333353,1,0,1,12,0.0,-0.6100392596746838
batch_exploratory_0107,0,exploratory,-13.353787022137215,-13.768630431025516,-0.4148434088883004,3.8590743773715985,0.85652250715383,-3.0025518702177685,1.45,1.3,-0.1499999999999999,1,1,1,-14,-0.22562869031322208,-0.48520345252777786
batch_exploratory_0108,0,exploratory,-12.765170153044116,-13.768630431025516,-1.0034602779814001,3.3427115546816353,0.85652250715383,-2.4861890475278052,1.45,1.3,-0.1499999999999999,1,1,1,-14,-0.8745601146563304,-0.412115436972498
batch_exploratory_0109,0,exploratory,-18.175461103575824,-18.905513152999692,-0.7300520494238683,2.9665357038876614,0.7166065275920737,-2.2499291762955878,1.0333333333333334,1.2833333333333334,0.25,1,0,1,24,0.0,-0.5555592766242347
batch_exploratory_0110,0,exploratory,-13.58060086613165,-14.142875496681068,-0.5622746305494175,3.672338478518318,0.8565225090743809,-2.8158159694439373,1.3166666666666667,1.3,-0.016666666666666607,1,0,1,-3,0.0,-0.6196120689655162
batch_exploratory_0111,0,exploratory,-13.564468363392093,-13.94736593575192,-0.3828975723598269,3.1505004323588057,0.8565225020395708,-2.293977930319235,1.3166666666666667,1.3,-0.016666666666666607,1,0,1,-3,0.0,-0.47010353753236045
batch_exploratory_0112,0,exploratory,-18.66183267902621,-18.955562000661278,-0.29372932163506604,2.15022449395353,0.7166065235066661,-1.4336179704468641,1.0333333333333334,1.2833333333333334,0.25,1,1,1,24,0.3459372392780615,-0.42131000448631195
batch_exploratory_0113,0,exploratory,-11.458025252785363,-13.768630431025516,-2.310605178240152,3.587268706098495,0.85652250715383,-2.730746198944665,1.45,1.3,-0.1499999999999999,1,1,1,-14,-2.172161691824794,-0.43693754197445456
batch_exploratory_0114,0,exploratory,-18.027060323640388,-18.68955226066064,-0.6624919370202527,2.348610568083707,0.7166065299042899,-1.6320040381794172,1.1,1.2833333333333334,0.18333333333333335,1,0,1,16,0.0,-0.474054054054061
batch_exploratory_0115,0,exploratory,-12.69565530963724,-13.768630431025516,-1.072975121388275,4.437456665483122,0.85652250715383,-3.580934158329292,1.45,1.3,-0.1499999999999999,1,1,1,-14,-0.7903819604683671,-0.6092522861753717
batch_exploratory_0116,0,exploratory,-18.09229772115319,-18.69379810305274,-0.6015003818995481,2.0573727093191003,0.7166065248881992,-1.3407661844309011,1.1,1.2833333333333334,0.18333333333333335,1,0,1,17,0.0,-0.4209740490579439
batch_exploratory_0117,0,exploratory,-12.142768459967348,-13.768630431025516,-1.6258619710581677,3.4353897431862386,0.85652250715383,-2.5788672360324085,1.45,1.3,-0.1499999999999999,1,1,1,-14,-1.4842665126220518,-0.44000000000000306
batch_exploratory_0118,0,exploratory,-11.569773802068054,-13.768630431025516,-2.1988566289574614,4.191970856668451,0.85652250715383,-3.335448349514621,1.45,1.3,-0.1499999999999999,1,1,1,-14,-1.9676491998317598,-0.5661232474730983
batch_exploratory_0119,0,exploratory,-11.669022065642391,-13.768630431025516,-2.0996083653831246,3.799444210789021,0.85652250715383,-2.942921703635191,1.45,1.3,-0.1499999999999999,1,1,1,-14,-1.9513540481593106,-0.46985413290111067
batch_highdensity_0000,0,sequential,-10.548148289254824,-13.70103830655925,-3.1528900173044256,3.039414303520532,0.7268243477185532,-2.312589955801979,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.4777262180974998
batch_highdensity_0001,0,sequential,-10.62627887188979,-13.70103830655925,-3.07475943466946,3.263139134465572,0.7268243477185532,-2.5363147867470186,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.494561483229791,-0.512985359643536
batch_highdensity_0002,0,sequential,-10.637956785156621,-13.70103830655925,-3.063081521402628,3.769854005558864,0.7268243477185532,-3.043029657840311,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-4.754540547157875,-0.5365451822266708
batch_highdensity_0003,0,sequential,-10.590481000879123,-13.70103830655925,-3.1105573056801266,3.1908286467864713,0.7268243477185532,-2.464004299067918,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5149466192170925
batch_highdensity_0004,0,sequential,-10.580799766162597,-13.70103830655925,-3.1202385403966524,3.141115612783304,0.7268243477185532,-2.414291265064751,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.502013422818859
batch_highdensity_0005,0,sequential,-10.588002902530723,-13.70103830655925,-3.113035404028526,3.1400199492392744,0.7268243477185532,-2.413195601520721,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.4942982456141495
batch_highdensity_0006,0,sequential,-10.546828369007592,-13.70103830655925,-3.1542099375516575,3.0394143035198518,0.7268243477185532,-2.3125899558012986,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.48604651162803836
batch_highdensity_0007,0,sequential,-10.425442297486695,-13.70103830655925,-3.2755960090725544,2.7481686436692083,0.7268243477185532,-2.021344295950655,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.42231105836357,-0.4050251256281737
batch_highdensity_0008,0,sequential,-10.431871277220345,-13.70103830655925,-3.269167029338904,3.0812931262904772,0.7268243477185532,-2.354468778571924,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-5.73234909471226,-0.44044750430288204
batch_highdensity_0009,0,sequential,-10.635655051628616,-13.70103830655925,-3.0653832549306337,3.3060101419512264,0.7268243477185532,-2.5791857942326732,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5612244897959067
batch_highdensity_0010,0,sequential,-10.527120283205958,-13.70103830655925,-3.1739180233532913,3.4697260814973827,0.7268243477185532,-2.7429017337788295,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-4.783103824440702,-0.4608175473579802
batch_highdensity_0011,0,sequential,-10.590481000879123,-13.70103830655925,-3.1105573056801266,3.1908286467864713,0.7268243477185532,-2.464004299067918,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5153284671533346
batch_highdensity_0012,0,sequential,-10.634224506412844,-13.70103830655925,-3.066813800146406,3.6325282422898493,0.7268243477185532,-2.905703894571296,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-5.3874294520711,-0.5533692722372214
batch_highdensity_0013,0,sequential,-10.546453825203399,-13.70103830655925,-3.154584481355851,3.039414303520532,0.7268243477185532,-2.312589955801979,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.4737583395106679
batch_highdensity_0014,0,sequential,-10.64150943611683,-13.70103830655925,-3.059528870442419,3.6606662739388494,0.7268243477185532,-2.933841926220296,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-5.737051952592247,-0.5781411359725542
batch_highdensity_0015,0,sequential,-10.503686609786913,-13.70103830655925,-3.197351696772337,3.346640999214353,0.7268243477185532,-2.6198166514957997,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-4.92374332642803,-0.45250905328502766
batch_highdensity_0016,0,sequential,-10.649489137831148,-13.70103830655925,-3.0515491687281013,3.250337946418064,0.7268243477185532,-2.5235135986995108,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5335403726708029
batch_highdensity_0017,0,sequential,-10.689710432656797,-13.70103830655925,-3.0113278739024523,3.46649783807044,0.7268243477185532,-2.739673490351887,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.188009641571396,-0.5523319200484103
batch_highdensity_0018,0,sequential,-10.585942482252275,-13.70103830655925,-3.115095824306975,3.141115612783304,0.7268243477185532,-2.414291265064751,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5000000000000628
batch_highdensity_0019,0,sequential,-10.603675871059071,-13.70103830655925,-3.0973624355001785,3.3216871183989003,0.7268243477185532,-2.594862770680347,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.0652555101310455,-0.5183894230769697
batch_highdensity_0020,0,sequential,-10.541362342765757,-13.70103830655925,-3.159675963793493,3.070028787714964,0.7268243477185532,-2.343204439996411,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.4880681818181791
batch_highdensity_0021,0,sequential,-10.42765078855462,-13.70103830655925,-3.273387518004629,2.8888064216254534,0.7268243477185532,-2.1619820739069002,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.010813427913968,-0.42898983861325246
batch_highdensity_0022,0,sequential,-10.638799466346917,-13.70103830655925,-3.0622388402123324,3.3112201502924368,0.7268243477185532,-2.5843958025738836,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5616989567809708
batch_highdensity_0023,0,sequential,-10.580799766162597,-13.70103830655925,-3.1202385403966524,3.141115612783304,0.7268243477185532,-2.414291265064751,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5061562746644972
batch_highdensity_0024,0,sequential,-10.484303784497468,-13.70103830655925,-3.216734522061781,2.801186684515109,0.7268243477185532,-2.074362336796556,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.4381263616557163
batch_highdensity_0025,0,sequential,-10.549214030866603,-13.70103830655925,-3.151824275692647,3.039414303520532,0.7268243477185532,-2.312589955801979,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.4812807881773178
batch_highdensity_0026,0,sequential,-10.585969573746972,-13.70103830655925,-3.1150687328122775,3.1047769614144016,0.7268243477185532,-2.3779526136958484,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.57011916751769,-0.4798479087452807
batch_highdensity_0027,0,sequential,-10.540500880167107,-13.70103830655925,-3.1605374263921426,2.925231669377524,0.7268243477185532,-2.198407321658971,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.4583791208790573
batch_highdensity_0028,0,sequential,-10.55753478076427,-13.70103830655925,-3.14350352579498,3.012676119827395,0.7268243477185532,-2.285851772108842,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.702277797079186,-0.47077024358131503
batch_highdensity_0029,0,sequential,-10.589001738838617,-13.70103830655925,-3.112036567720633,3.1400199492392744,0.7268243477185532,-2.413195601520721,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.49504132231406106
batch_highdensity_0030,0,sequential,-10.541045044706088,-13.70103830655925,-3.1599932618531614,3.07099473404965,0.7268243477185532,-2.344170386331097,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.49087269815851386
batch_highdensity_0031,0,sequential,-10.549214030866603,-13.70103830655925,-3.151824275692647,3.039414303520532,0.7268243477185532,-2.312589955801979,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.48134490238614525
batch_highdensity_0032,0,sequential,-10.580799766162597,-13.70103830655925,-3.1202385403966524,3.141115612783304,0.7268243477185532,-2.414291265064751,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5083916083915887
batch_highdensity_0033,0,sequential,-10.637397657519735,-13.70103830655925,-3.063640649039515,3.2673277337261766,0.7268243477185532,-2.5405033860076234,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.544904458598806
batch_highdensity_0034,0,sequential,-10.569138584178402,-13.70103830655925,-3.1318997223808474,3.0694337812441876,0.7268243477185532,-2.3426094335256344,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.4609984589689144,-0.47088122605365024
batch_highdensity_0035,0,sequential,-10.590481000879123,-13.70103830655925,-3.1105573056801266,3.1908286467864713,0.7268243477185532,-2.464004299067918,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5141384388808626
batch_highdensity_0036,0,sequential,-10.571451401306026,-13.70103830655925,-3.1295869052532233,3.11502621982574,0.7268243477185532,-2.388201872107187,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.260136915659707,-0.4691554467565492
batch_highdensity_0037,0,sequential,-10.535283208815633,-13.70103830655925,-3.1657550977436166,3.377055027641534,0.7268243477185532,-2.6502306799229807,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-5.721047874026205,-0.5054888507717543
batch_highdensity_0038,0,sequential,-10.592545444757125,-13.70103830655925,-3.108492861802125,3.1908286467864713,0.7268243477185532,-2.464004299067918,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5198156682025722
batch_highdensity_0039,0,sequential,-10.580799766162597,-13.70103830655925,-3.1202385403966524,3.141115612783304,0.7268243477185532,-2.414291265064751,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5032735775527198
batch_highdensity_0040,0,sequential,-10.705844435150803,-13.70103830655925,-2.9951938714084463,3.3974135828106906,0.7268243477185532,-2.6705892350921374,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.494657777034117,-0.541176470588264
batch_highdensity_0041,0,sequential,-10.56135984534406,-13.70103830655925,-3.1396784612151905,3.547499296638996,0.7268243477185532,-2.820674948920443,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-5.537029511554611,-0.5319253976961015
batch_highdensity_0042,0,sequential,-10.590532361701968,-13.70103830655925,-3.110505944857282,3.502190256983482,0.7268243477185532,-2.775365909264929,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-5.844676006095079,-0.5493055555555517
batch_highdensity_0043,0,sequential,-10.637397657519735,-13.70103830655925,-3.063640649039515,3.2673277337261766,0.7268243477185532,-2.5405033860076234,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5405228758170707
batch_highdensity_0044,0,sequential,-10.607814403468437,-13.70103830655925,-3.093223903090813,3.5723769725897814,0.7268243477185532,-2.845552624871228,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-5.669717442385908,-0.5619398752126696
batch_highdensity_0045,0,sequential,-10.539126626443874,-13.70103830655925,-3.1619116801153755,2.968340246381633,0.7268243477185532,-2.2415158986630797,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.46145251396651077
batch_highdensity_0046,0,sequential,-10.646819501160595,-13.70103830655925,-3.054218805398655,3.490495291754387,0.7268243477185532,-2.763670944035834,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.048284648320459,-0.5451421800947452
batch_highdensity_0047,0,sequential,-10.543985711321861,-13.70103830655925,-3.1570525952373885,2.968340246381633,0.7268243477185532,-2.2415158986630797,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.46309148264972533
batch_highdensity_0048,0,sequential,-10.63372699980958,-13.70103830655925,-3.0673113067496693,3.2876772298849115,0.7268243477185532,-2.5608528821663583,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5513299784328008
batch_highdensity_0049,0,sequential,-10.5622558973887,-13.70103830655925,-3.138782409170549,3.5002307985370926,0.7268243477185532,-2.7734064508185394,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-4.677622476993064,-0.4680387409201515
batch_highdensity_0050,0,sequential,-10.533040042768318,-13.70103830655925,-3.167998263790931,3.479245500154768,0.7268243477185532,-2.7524211524362148,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-5.3415188841450085,-0.5176470588236045
batch_highdensity_0051,0,sequential,-10.5304149105725,-13.70103830655925,-3.17062339598675,3.4854653951260595,0.7268243477185532,-2.7586410474075063,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-4.720200082868004,-0.46360078277890804
batch_highdensity_0052,0,sequential,-10.634244001110346,-13.70103830655925,-3.0667943054489033,3.2876772298693275,0.7268243477185532,-2.5608528821507743,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5576923076922051
batch_highdensity_0053,0,sequential,-10.515752060483974,-13.70103830655925,-3.1852862460752753,2.873574956536892,0.7268243477185532,-2.146750608818339,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.4505693235097261
batch_highdensity_0054,0,sequential,-10.64016613638973,-13.70103830655925,-3.060872170169519,3.250338102796791,0.7268243477185532,-2.5235137550782376,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5391509433963653
batch_highdensity_0055,0,sequential,-10.543985711321861,-13.70103830655925,-3.1570525952373885,2.968340246381633,0.7268243477185532,-2.2415158986630797,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.4633693972178652
batch_highdensity_0056,0,sequential,-10.639168490946505,-13.70103830655925,-3.061869815612745,3.250338102796791,0.7268243477185532,-2.5235137550782376,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.5383928571429581
batch_highdensity_0057,0,sequential,-10.546828369007592,-13.70103830655925,-3.1542099375516575,3.0394143035198518,0.7268243477185532,-2.3125899558012986,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.776371131067618,-0.48234057463209135
batch_highdensity_0058,0,sequential,-10.644431571119028,-13.70103830655925,-3.056606735440221,3.3781008942580506,0.7268243477185532,-2.6512765465394974,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-6.720077578503145,-0.5613545816733347
batch_highdensity_0059,0,sequential,-10.531068507794087,-13.70103830655925,-3.1699697987651625,3.376483345566145,0.7268243477185532,-2.6496589978475917,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-5.728665035070359,-0.5017142857142817
batch_irregular_0000,0,sequential,-17.683418276998317,-18.79253679175248,-1.1091185147541616,3.787261031631811,0.5963065411813808,-3.19095449045043,0.85,1.05,0.20000000000000007,1,0,1,24,0.0,-0.9
batch_irregular_0001,0,sequential,-11.670727431555562,-13.70103830655925,-2.0303108750036873,4.830546145195068,0.7268243477185532,-4.103721797476515,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-1.369169423119124,-0.9
batch_irregular_0002,0,sequential,-18.21529907197374,-18.886095334581675,-0.6707962626079365,3.000094115290789,0.5963065461868382,-2.403787569103951,0.85,1.05,0.20000000000000007,1,1,1,24,0.22465845456857814,-0.7078803140275568
batch_irregular_0003,0,sequential,-11.895625985410943,-13.70103830655925,-1.8054123211483066,4.835512060868545,0.7268243477185532,-4.108687713149992,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-1.150297472858055,-0.9
batch_irregular_0004,0,sequential,-13.000851022817509,-13.70103830655925,-0.7001872837417409,4.793432688866199,0.7268243477185532,-4.066608341147646,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-0.03254289163713242,-0.9
batch_irregular_0005,0,sequential,-12.25712081333147,-13.70103830655925,-1.4439174932277794,4.791636301151222,0.7268243477185532,-4.0648119534326685,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-0.785161105021877,-0.9
batch_irregular_0006,0,sequential,-12.174903293286077,-13.70103830655925,-1.5261350132731728,4.878055570670087,0.7268243477185532,-4.151231222951534,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-0.8963332225872991,-0.9
batch_irregular_0007,0,sequential,-13.201921564883424,-14.110792309296809,-0.9088707444133846,4.776540360257812,0.799741602764918,-3.976798757492894,1.05,1.05,0.0,0,0,1,0,0.0,-0.9
batch_irregular_0008,0,sequential,-11.852137110769196,-13.70103830655925,-1.848901195790054,4.871767166373534,0.7268243477185532,-4.144942818654981,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-1.2137456538358604,-0.8724950884086436
batch_irregular_0009,0,sequential,-13.081583872430722,-14.000083922852118,-0.9185000504213967,4.574869121533943,0.7268243440201587,-3.8480447775137847,1.1,1.0666666666666667,-0.03333333333333344,1,0,1,-6,0.0,-0.9
batch_irregular_0010,0,sequential,-12.844028692694357,-13.70103830655925,-0.8570096138648928,4.339668321389521,0.7268243477185532,-3.6128439736709677,1.1,1.0666666666666667,-0.03333333333333344,1,1,1,-7,-0.1801843536932024,-0.7318151521883955
batch_irregular_0011,0,sequential,-12.523684144203502,-13.70103830655925,-1.1773541623557477,4.887768186780818,0.7268243477185532,-4.160943839062265,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-0.5216362918746116,-0.9
batch_irregular_0012,0,sequential,-12.786326080532554,-13.70103830655925,-0.9147122260266958,4.582833336540334,0.7268243477185532,-3.856008988821781,1.1666666666666667,1.0666666666666667,-0.10000000000000009,1,1,1,-12,-0.21242441972945603,-0.8601932811781136
batch_irregular_0013,0,sequential,-12.085922375724765,-13.70103830655925,-1.6151159308344845,4.886888151005378,0.7268243477185532,-4.160063803286825,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-0.9770475097235876,-0.9
batch_irregular_0014,0,sequential,-13.081192686217731,-13.81111498000398,-0.7299222937862488,4.660058921807911,0.7268243508076644,-3.9332345710002468,1.1666666666666667,1.0666666666666667,-0.10000000000000009,1,0,1,-11,0.0,-0.9
batch_irregular_0015,0,sequential,-12.910335062821785,-13.70103830655925,-0.7907032437374646,4.464563338111208,0.7268243477185532,-3.7377389903926552,1.15,1.0666666666666667,-0.08333333333333326,1,1,1,-10,-0.02182883718460804,-0.8551630434782528
batch_irregular_0016,0,sequential,-17.39153636377764,-18.485909169951157,-1.0943728061735172,3.4599116327606936,0.5963065435718242,-2.8636050891888694,0.9,1.05,0.15000000000000002,1,0,1,17,0.0,-0.9
batch_irregular_0017,0,sequential,-12.415373007899596,-13.70103830655925,-1.2856652986596533,4.93824764774938,0.7268243477185532,-4.211423300030827,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-0.6338138785312051,-0.9
batch_irregular_0018,0,sequential,-16.964246380237878,-18.024876844989873,-1.0606304647519949,3.5454505942080985,0.5963065409173787,-2.94914405329072,0.9666666666666667,1.05,0.08333333333333337,1,0,1,10,0.0,-0.9
batch_irregular_0019,0,sequential,-12.176557102870646,-13.70103830655925,-1.5244812036886035,4.878055570670467,0.7268243477185532,-4.151231222951914,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-0.8881174364562066,-0.9
batch_irregular_0020,0,sequential,-11.517805296021235,-13.70103830655925,-2.1832330105380144,4.9000896551270845,0.7268243477185532,-4.173265307408531,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-1.5231703914653232,-0.9
batch_irregular_0021,0,sequential,-13.480335900865894,-14.392392809289698,-0.9120569084238035,4.575013548697413,0.7268243599557245,-3.8481891887416886,1.1,1.0666666666666667,-0.03333333333333344,1,0,1,-5,0.0,-0.9
batch_irregular_0022,0,sequential,-12.188178374034857,-13.70103830655925,-1.5128599325243925,4.853433117289695,0.7268243477185532,-4.126608769571142,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-0.8617964997918293,-0.9
batch_irregular_0023,0,sequential,-12.14767086542427,-13.70103830655925,-1.553367441134979,4.894330620822467,0.7268243477185532,-4.167506273103914,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-0.9107141807164734,-0.9
batch_irregular_0024,0,sequential,-12.196650035655479,-13.70103830655925,-1.504388270903771,4.841995125928294,0.7268243477185532,-4.115170778209741,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-0.9013225293031191,-0.8604015616285686
batch_irregular_0025,0,sequential,-12.915828711792082,-13.70103830655925,-0.7852095947671671,4.591955817222059,0.7268243477185532,-3.865131469503506,1.1666666666666667,1.0666666666666667,-0.10000000000000009,1,1,1,-11,-0.03833788780381919,-0.8917695473251057
batch_irregular_0026,0,sequential,-11.514046541852993,-13.70103830655925,-2.1869917647062564,4.900089655153977,0.7268243477185532,-4.173265307435424,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-1.540688709744496,-0.9
batch_irregular_0027,0,sequential,-17.554714539286163,-18.745585018098925,-1.1908704788127622,3.4626922345538986,0.5963065372564103,-2.8663856972974884,0.85,1.05,0.20000000000000007,1,0,1,24,0.0,-0.9
batch_irregular_0028,0,sequential,-11.572458212884815,-13.70103830655925,-2.128580093674435,4.830433336441786,0.7268243477185532,-4.1036089887232325,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-1.4881259289166122,-0.9
batch_irregular_0029,0,sequential,-11.944920599045696,-13.70103830655925,-1.7561177075135532,4.787781264685169,0.7268243477185532,-4.0609569169666155,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-1.1155411130618234,-0.9
batch_irregular_0030,0,sequential,-12.411915578370648,-13.70103830655925,-1.2891227281886017,4.938247647749,0.7268243477185532,-4.211423300030447,1.1833333333333333,1.0666666666666667,-0.1166666666666667,1,1,1,-14,-0.6448301405188941,-0.9
batch_irregular_0031,0,sequential,-17.112053855583266,-18.16646558133277,-1.0544117257495031,3.397870333664237,0.5963065370459333,-2.8015637966183036,0.95,1.05,0.10000000000000009,1,0,1,13,0.0,-0.8766016713091974
batch_irregular_0032,0,sequential,-13.246917921431805,-14.199916111191374,-0.952998189759569,4.8625089053396024,0.7268243414964992,-4.135684563843103,1.0666666666666667,1.0666666666666667,0.0,1,0,1,-1,0.0,-0.9
batch_irregular_0033,0,sequential,-17.16979232000831,-18.239797087696683,-1.0700047676883742,3.3773850790411437,0.596306528568288,-2.7810785504728557,0.9666666666666667,1.05,0.08333333333333337,1,0,1,10,0.0,-0.9
batch_irregular_0034,0,sequential,-18.18018477448108,-18.886095334581675,-0.7059105601005946,2.99954503968441,0.5963065461868382,-2.4032384934975717,0.85,1.05,0.20000000000000007,1,1,1,24,0.16301727329287363,-0.6548416845988082
